"","ID","GPA_1","GPA_2","GPA_3","GPA_4","GPA_5","GPA_6","Degrees_1","Degrees_2","Degrees_3","Degrees_4","Degrees_5","Degrees_6","avg_degrees","Homophily_1","Homophily_2","Homophily_3","Homophily_4","Homophily_5","Homophily_6","GPA_Diff1","GPA_Diff2","GPA_Diff3","GPA_Diff4","GPA_Diff5","GPA_Diff6"
"149","X149",4,3.85714285714286,4.14285714285714,4.14285714285714,4.14285714285714,4.14285714285714,0,3,3,4,0,4,2.33333333333333,"NaN","0.553283335172488","0.508432297715777","0.801783725737274","NaN","0.690335063574204","NaN","-0.523809523809524","-0.285714285714286","-0.714285714285715","NaN","-0.339285714285715"
"150","X150",3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,0,1,0,0,0,0,0.166666666666667,"NaN","0.904761904761905","NaN","NaN","NaN","NaN","NaN","0.904761904761905","NaN","NaN","NaN","NaN"
"151","X151",4.57142857142857,4.42857142857143,4.57142857142857,4.57142857142857,4.71428571428571,4.71428571428571,9,5,5,2,8,3,5.33333333333333,"0.694614491652097","0.543462486214921","0.138423255749987","0.202030508910442","0.462910049886276","0.404061017820884","-0.566137566137566","-0.252380952380953","-0.0523809523809522","-0.142857142857143","-0.178571428571429","-0.19047619047619"
"152","X152",3.25,3.25,3.5,3.5,3.5,3.5,10,10,12,12,14,12,11.6666666666667,"0.595288688326076","0.416458281223942","0.468558634407212","0.598813665610972","0.563602337426121","0.307355615679616","0.283928571428571","0.1875","-0.0595238095238095","0.160714285714286","0.198979591836735","0.0163690476190476"
"153","X153",3.28571428571429,3.42857142857143,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,1,6,16,14,11,18,11,"0.964285714285714","0.780151816969483","0.800834459303222","0.876234147462388","0.736102602798715","0.837802171132389","0.964285714285714","0.64186507936508","0.619419642857143","0.737244897959184","0.601731601731602","0.701058201058201"
"154","X154",3.625,3.75,3.875,3.875,3.625,3.625,7,12,9,7,2,6,7.16666666666667,"0.773443136703847","0.46075235169431","0.612372435695794","0.773443136703847","0.395284707521047","0.81035496547379","0.5","0.120535714285714","-0.194444444444444","0","0.375","0.607142857142857"
"155","X155",3.125,3.375,3.5,3.5,3.5,3.5,11,17,8,0,0,0,6,"0.534007019820029","0.678723446041525","0.675332967762524","NaN","NaN","NaN","0.381493506493506","0.328781512605042","0.348214285714286","NaN","NaN","NaN"
"156","X156",5,4.5,4.625,4.625,4.625,4.625,8,8,15,18,21,17,14.5,"0.622564699895164","0.592927061281571","0.811370151690131","0.770551750371122","0.744421674682844","0.727606875108999","-0.479166666666667","-0.28125","-0.587698412698413","-0.541666666666667","-0.480442176870748","-0.5"
"157","X157",3.875,3.875,3.875,3.875,3.875,3.875,0,0,0,0,0,0,0,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"158","X158",4.83333333333333,4.66666666666667,4.83333333333333,4.83333333333333,5,5,1,1,0,0,0,0,0.333333333333333,"0.833333333333333","1","NaN","NaN","NaN","NaN","-0.833333333333333","-1","NaN","NaN","NaN","NaN"
"159","X159",3,3,3,3,3,3,3,1,5,7,10,15,6.83333333333333,"1.34534344298838","1.125","1.01948491396191","0.989467124013918","0.650353122290859","0.518841429120139","1.25","1.125","1.00357142857143","0.739795918367347","0.510714285714286","0.391666666666667"
"160","X160",4,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,3,3,15,21,19,10,11.8333333333333,"0.564106528378313","0.780897029106928","0.711980406874545","0.661576830705437","0.716809711450595","0.545180907793204","0.26984126984127","0.0575396825396822","-0.411111111111111","-0.384070294784581","-0.482142857142857","-0.297619047619048"
"161","X161",4.625,4.75,4,4,4.5,4.5,1,1,1,3,14,11,5.16666666666667,"0.25","0.125","0","0.247435829652697","0.671858579194549","0.726698158356047","0.25","-0.125","0","0.142857142857143","-0.397959183673469","-0.459415584415584"
"162","X162",3.625,3.625,3.5,3.5,3.5,3.5,8,12,5,8,10,14,9.5,"0.380172658143639","0.352650315323777","0.308468898309846","0.494105884401309","0.556845158560479","0.508603996033595","0.03125","-0.12797619047619","0.0785714285714287","0.296875","0.364285714285714","0.210459183673469"
"163","X163",3.71428571428571,4,4,4,4.14285714285714,4.14285714285714,6,8,8,2,3,1,4.66666666666667,"0.657246368659155","0.410325903324145","0.634651248035213","0.571428571428571","0.622699849077239","0.285714285714286","0.5","0.0357142857142858","-0.100446428571429","-2.22044604925031e-16","-0.238095238095238","-0.285714285714286"
"164","X164",3.125,3.125,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,4,4,2,12,3,8,5.5,"0.441941738241592","0.664384113295916","0.860947656566262","0.757649482343411","0.742880036277271","0.750531274416697","0.25","0.46875","0.651785714285714","0.511904761904762","0.714285714285714","0.540178571428572"
"165","X165",3.75,3.875,3,3,3.875,3.875,0,0,0,1,6,16,3.83333333333333,"NaN","NaN","NaN","0","0.496319361060261","0.524396823084603","NaN","NaN","NaN","0","-0.0803571428571428","0.0401785714285715"
"166","X166",4.83333333333333,4.66666666666667,4.66666666666667,4.66666666666667,4.5,4.5,0,0,3,0,3,1,1.16666666666667,"NaN","NaN","0.616140917022746","NaN","0.288675134594813","0","NaN","NaN","-0.166666666666667","NaN","0.166666666666667","0"
"167","X167",3.57142857142857,3.57142857142857,3.57142857142857,3.57142857142857,3.85714285714286,3.85714285714286,0,1,2,1,2,2,1.33333333333333,"NaN","0.0535714285714284","0.21295885499998","0.571428571428572","0.285714285714286","0.225876975726313","NaN","0.0535714285714284","-0.0952380952380956","0.571428571428572","0.285714285714286","0.214285714285714"
