"","ID","GPA_1","GPA_2","GPA_3","GPA_4","GPA_5","GPA_6","Degrees_1","Degrees_2","Degrees_3","Degrees_4","Degrees_5","Degrees_6","avg_degrees","Homophily_1","Homophily_2","Homophily_3","Homophily_4","Homophily_5","Homophily_6","GPA_Diff1","GPA_Diff2","GPA_Diff3","GPA_Diff4","GPA_Diff5","GPA_Diff6"
"504","X504",3.5637468100825,3.5637468100825,3.5637468100825,3.5637468100825,3.5637468100825,3.5637468100825,0,1,0,0,0,0,0.166666666666667,"NaN","1.01783982024748","NaN","NaN","NaN","NaN","NaN","1.01783982024748","NaN","NaN","NaN","NaN"
"505","X505",3.70539184066689,3.70539184066689,3.70539184066689,3.70539184066689,3.70539184066689,3.70539184066689,11,11,12,9,7,9,9.83333333333333,"0.320692347139156","0.330324590387959","0.282186603735559","0.298328957041064","0.285516080704727","0.321300095864061","0.0440963058485882","-0.166209703067706","0.0895252267795951","-0.0310335815921369","-0.136939884481339","0.121095863393517"
"506","X506",3.85658693387336,3.85658693387336,3.85658693387336,3.85658693387336,3.85658693387336,3.85658693387336,20,19,21,13,17,13,17.1666666666667,"0.382448435289215","0.407584382380729","0.489785592583164","0.353036957756378","0.378402073629696","0.355873765072783","-0.0614265584369886","-0.106858683173244","0.0375672774430644","0.0480553075443309","-0.0220308691650392","0.044046376082294"
"507","X507",4.01738590755628,4.01738590755628,4.01738590755628,4.01738590755628,4.01738590755628,4.01738590755628,0,0,0,0,1,0,0.166666666666667,"NaN","NaN","NaN","NaN","0.378844853053393","NaN","NaN","NaN","NaN","NaN","0.378844853053393","NaN"
"508","X508",3.40060386059369,3.40060386059369,3.40060386059369,3.40060386059369,3.40060386059369,3.40060386059369,2,3,14,8,10,8,7.5,"0.744353200920775","0.510561412003213","0.555155379498933","0.429072461772023","0.428827132544448","0.555217454538255","0.723277494574181","0.505449680142681","0.43837970763606","0.346020187237187","0.310435946128684","0.472004774356288"
"509","X509",3.94963093997765,3.94963093997765,3.94963093997765,3.94963093997765,3.94963093997765,3.94963093997765,0,1,1,0,2,0,0.666666666666667,"NaN","0.184308318540387","0.184308318540387","NaN","0.186304840036743","NaN","NaN","-0.184308318540387","-0.184308318540387","NaN","0.0019859365432382","NaN"
"510","X510",4.39556101648484,4.39556101648484,4.39556101648484,4.39556101648484,4.39556101648484,4.39556101648484,0,0,0,0,0,0,0,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"511","X511",4.13791113160452,4.13791113160452,4.13791113160452,4.13791113160452,4.13791113160452,4.13791113160452,3,3,2,2,12,7,4.83333333333333,"0.962523760736162","0.284457785316545","0.250976294382836","0.215316372617539","0.589546289654556","0.486614807729283","-0.527353294984622","-0.275782814952027","0.19256713951652","-0.0303935494452887","-0.20437885736525","0.0641276793383616"
"512","X512",4.17860971356087,4.17860971356087,4.17860971356087,4.17860971356087,4.17860971356087,4.17860971356087,2,2,1,0,0,0,0.833333333333333,"0.567346265943468","0.298703231168131","0.414259029843699","NaN","NaN","NaN","-0.357696332430142","0.248471675041759","0.414259029843699","NaN","NaN","NaN"
"513","X513",4.17353347997033,4.17353347997033,4.17353347997033,4.17353347997033,4.17353347997033,4.17353347997033,8,11,0,0,0,0,3.16666666666667,"0.55426637644511","0.647710049876199","NaN","NaN","NaN","NaN","-0.448765624353925","-0.567590114058627","NaN","NaN","NaN","NaN"
"514","X514",2.8200376424114,2.8200376424114,2.8200376424114,2.8200376424114,2.8200376424114,2.8200376424114,0,2,1,1,2,2,1.33333333333333,"NaN","2.23398200629184","1.84136008534398","1.84136008534398","2.23398200629184","2.14967241236941","NaN","2.20430228509511","1.84136008534398","1.84136008534398","2.20430228509511","2.09778419130534"
"515","X515",3.60265946998984,3.60265946998984,3.60265946998984,3.60265946998984,3.60265946998984,3.60265946998984,8,14,10,9,9,11,10.1666666666667,"0.326445823185964","0.585052765462806","0.454282548477437","0.298578435235862","0.509526101672531","0.463388283063084","0.147637108853759","0.32256703847774","0.242203752622929","0.139404311625753","0.202006908178031","0.316859869425429"
"516","X516",4.53904702208682,4.53904702208682,4.53904702208682,4.53904702208682,4.53904702208682,4.53904702208682,0,0,0,0,1,0,0.166666666666667,"NaN","NaN","NaN","NaN","1.31425401711485","NaN","NaN","NaN","NaN","NaN","-1.31425401711485","NaN"
"517","X517",3.79805287123653,3.79805287123653,3.79805287123653,3.79805287123653,3.79805287123653,3.79805287123653,3,0,0,0,0,0,0.5,"0.369148267425683","NaN","NaN","NaN","NaN","NaN","0.344205821314187","NaN","NaN","NaN","NaN","NaN"
"518","X518",3.54228925238977,3.54228925238977,3.54228925238977,3.54228925238977,3.54228925238977,3.54228925238977,0,0,0,0,0,0,0,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"519","X519",2.70435864354665,2.70435864354665,2.70435864354665,2.70435864354665,2.70435864354665,2.70435864354665,0,0,0,0,0,0,0,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"520","X520",4.4574696047304,4.4574696047304,4.4574696047304,4.4574696047304,4.4574696047304,4.4574696047304,0,1,1,2,1,0,0.833333333333333,"NaN","0.270561727937197","1.16862718928874","0.499695935662971","0.652831071267156","NaN","NaN","-0.270561727937197","-1.16862718928874","-0.461696399602176","-0.652831071267156","NaN"
"521","X521",3.51774897296787,3.51774897296787,3.51774897296787,3.51774897296787,3.51774897296787,3.51774897296787,0,3,9,1,4,11,4.66666666666667,"NaN","0.0779168462518925","0.557885538141336","0.385090124774671","0.443738820777699","0.736446587168064","NaN","0.000291995808009649","0.254090672813082","0.385090124774671","0.314882599671193","0.407516569368789"
"522","X522",4.22084229484826,4.22084229484826,4.22084229484826,4.22084229484826,4.22084229484826,4.22084229484826,8,7,8,6,3,5,6.16666666666667,"0.966550425132923","1.06899048977211","0.614240892594366","0.479020963802392","0.280321781474364","0.751562569696326","-0.814731837984783","-0.96489138154056","-0.533129061339791","-0.139795089689147","-0.221413820948991","-0.551154497417779"
"523","X523",3.43646960432352,3.43646960432352,3.43646960432352,3.43646960432352,3.43646960432352,3.43646960432352,23,28,23,8,9,11,17,"0.679591838171284","0.577479782000251","0.671034685923103","0.529847047912845","0.375485387624194","0.584520599500213","0.522711259709521","0.450128795843165","0.520619128923918","0.440995895527019","0.263377725820863","0.382143888348782"
"524","X524",2.47189298535828,2.47189298535828,2.47189298535828,2.47189298535828,2.47189298535828,2.47189298535828,26,30,17,20,16,5,19,"1.54517195160036","1.42944802991061","1.58712854026726","1.54431630840782","1.60008802913827","1.86929810144971","1.452271901262","1.3376666984355","1.49228127325588","1.42376703863622","1.43021364132503","1.67264272624588"
"525","X525",3.97649693785527,3.97649693785527,3.97649693785527,3.97649693785527,3.97649693785527,3.97649693785527,0,0,0,1,0,0,0.166666666666667,"NaN","NaN","NaN","0.448095399019364","NaN","NaN","NaN","NaN","NaN","-0.448095399019364","NaN","NaN"
"526","X526",4.15774273377711,4.15774273377711,4.15774273377711,4.15774273377711,4.15774273377711,4.15774273377711,0,0,0,0,0,0,0,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"527","X527",4.15126998951737,4.15126998951737,4.15126998951737,4.15126998951737,4.15126998951737,4.15126998951737,0,0,1,7,3,9,3.33333333333333,"NaN","NaN","0.23191773743835","0.625456771476251","0.845760923780203","0.591965445017328","NaN","NaN","-0.23191773743835","-0.0588227373147979","0.0486873176366639","-0.148718505400005"
"528","X528",2.48880209046276,2.48880209046276,2.48880209046276,2.48880209046276,2.48880209046276,2.48880209046276,0,0,0,0,2,0,0.333333333333333,"NaN","NaN","NaN","NaN","1.59549432823875","NaN","NaN","NaN","NaN","NaN","1.49056916093592","NaN"
"529","X529",3.73662185405715,3.73662185405715,3.73662185405715,3.73662185405715,3.73662185405715,3.73662185405715,0,0,0,0,0,0,0,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"530","X530",3.20370964545083,3.20370964545083,3.20370964545083,3.20370964545083,3.20370964545083,3.20370964545083,0,0,0,0,0,0,0,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"531","X531",3.06898407739629,3.06898407739629,3.06898407739629,3.06898407739629,3.06898407739629,3.06898407739629,0,0,0,0,0,0,0,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
